target_url,status,in_site_path,kind
http://vir.sgmjournals.org/cgi/ijlink?linkType=ABST&journalCode=jvi&resid=64/3/1375,resolved,/vir/cgi/ijlink,page
http://ijsb.sgmjournals.org/content/52/1/179.full.pdf,resolved,/ijs/content/52/1/179.full.pdf,page
https://vir.sgmjournals.org/cgi/reprint/78/6/1235,resolved,/vir/cgi/reprint/78/6/1235,page
http://vir.sgmjournals.org/cgi/external_ref?access_num=15146244&link_type=MED,resolved,/vir/cgi/external_ref,page
http://ijs.sgmjournals.org/content/35/4/497.full.pdf+html,resolved,/ijs/content/35/4/497.full.pdf+html,page
https://vir.sgmjournals.org/cgi/content/full/83/4/895,resolved,/vir/cgi/content/full/83/4/895,page
http://vir.sgmjournals.org/cgi/content/abstract/80/2/371,resolved,/vir/cgi/content/abstract/80/2/371,page
http://ijs.sgmjournals.org/content/56/7/1667.full.pdf,resolved,/ijs/content/56/7/1667.full.pdf,page
http://mic.sgmjournals.org/content/11/1/130.full.pdf,resolved,/mic/content/11/1/130.full.pdf,page
http://jmm.sgmjournals.org/content/22/2/183.full.pdf,resolved,/jmm/content/22/2/183.full.pdf,page
http://vir.sgmjournals.org/cgi/external_ref?access_num=16088845&link_type=MED,resolved,/vir/cgi/external_ref,page
http://jmm.sgmjournals.org/content/58/2/163,resolved,/jmm/content/58/2/163,page
http://mic.sgmjournals.org/cgi/content/abstract/2/2/131,resolved,/mic/cgi/content/abstract/2/2/131,page
http://ijs.sgmjournals.org/content/vol50/issue3/,resolved,/ijs/content/vol50/issue3/,page
http://jmm.sgmjournals.org/content/early/2015/02/09/jmm.0.000039.abstract,resolved,/jmm/content/early/2015/02/09/jmm.0.000039.abstract,page
http://vir.sgmjournals.org/cgi/reprint/89/2/567.pdf,resolved,/vir/cgi/reprint/89/2/567.pdf,page
http://ijs.sgmjournals.org/cgi/content/abstract/51/3/1007,resolved,/ijs/cgi/content/abstract/51/3/1007,page
http://ijs.sgmjournals.org/cgi/content/abstract/51/6/2119,resolved,/ijs/cgi/content/abstract/51/6/2119,page
https://vir.sgmjournals.org/cgi/content/full/81/3/587,resolved,/vir/cgi/content/full/81/3/587,page
http://ijs.sgmjournals.org/content/45/4/682.long,resolved,/ijs/content/45/4/682.long,page
http://vir.sgmjournals.org/cgi/reprint/86/10/2645.pdf,resolved,/vir/cgi/reprint/86/10/2645.pdf,page
http://vir.sgmjournals.org/cgi/reprint/43/3/641,resolved,/vir/cgi/reprint/43/3/641,page
http://mic.sgmjournals.org/cgi/content/abstract/148/8/2573,resolved,/mic/cgi/content/abstract/148/8/2573,page
http://ijs.sgmjournals.org/cgi/reprint/58/2/375,resolved,/ijs/cgi/reprint/58/2/375,page
http://vir.sgmjournals.org/cgi/content/full/91/2/339,resolved,/vir/cgi/content/full/91/2/339,page
http://mic.sgmjournals.org/content/6/3-4/374.full.pdf,resolved,/mic/content/6/3-4/374.full.pdf,page
http://mic.sgmjournals.org/cgi/content/full/147/11/3121,resolved,/mic/cgi/content/full/147/11/3121,page
http://vir.sgmjournals.org/cgi/reprint/80/7/1865.pdf,resolved,/vir/cgi/reprint/80/7/1865.pdf,page
https://jgv.sgmjournals.org/content/81/8/1927.short,resolved,/vir/content/81/8/1927.short,page
http://mic.sgmjournals.org/cgi/content/abstract/155/9/2818,resolved,/mic/cgi/content/abstract/155/9/2818,page
http://ijs.sgmjournals.org/content/62/Pt_9/2303.short,resolved,/ijs/content/62/Pt_9/2303.short,page
http://ijs.sgmjournals.org/cgi/content/abstract/42/2/234,resolved,/ijs/cgi/content/abstract/42/2/234,page
http://mic.sgmjournals.org/cgi/reprint/149/4/1021.pdf,resolved,/mic/cgi/reprint/149/4/1021.pdf,page
http://jmm.sgmjournals.org/search?author1=Jose+E.+Vidal&sortspec=date&submit=Submit,resolved,/jmm/search,page
http://ijs.sgmjournals.org/cgi/reprint/50/4/1415,resolved,/ijs/cgi/reprint/50/4/1415,page
http://jmm.sgmjournals.org/content/vol52/issue2/index.shtml,resolved,/jmm/content/vol52/issue2/index.shtml,page
http://vir.sgmjournals.org/cgi/ijlink?linkType=ABST&journalCode=vetrecord&resid=149/19/577,resolved,/vir/cgi/ijlink,page
http://vir.sgmjournals.org/cgi/reprint/86/6/1785.pdf,resolved,/vir/cgi/reprint/86/6/1785.pdf,page
http://mic.sgmjournals.org/cgi/reprint/136/11/2179.pdf,resolved,/mic/cgi/reprint/136/11/2179.pdf,page
http://vir.sgmjournals.org/content/86/3/859.long,resolved,/vir/content/86/3/859.long,page
http://jmm.sgmjournals.org/help/slow.dtl,resolved,/jmm/help/slow.dtl,page
http://mic.sgmjournals.org/cgi/content/abstract/156/5/1459,resolved,/mic/cgi/content/abstract/156/5/1459,page
http://mic.sgmjournals.org/cgi/content/full/148/7/2223,resolved,/mic/cgi/content/full/148/7/2223,page
http://ijs.sgmjournals.org/cgi/alerts/ctalert?alertType=correction&addAlert=correction&saveAlert=no&correction_criteria_value=53/4/1195&return_type=article&return_url=http%3A%2F%2Fijs.sgmjournals.org%2Fcgi%2Fcontent%2Ffull%2F53%2F4%2F1195,resolved,/ijs/cgi/alerts/ctalert,page
https://vir.sgmjournals.org/cgi/reprint/78/8/2101,resolved,/vir/cgi/reprint/78/8/2101,page
http://mic.sgmjournals.org/cgi/content/abstract/154/4/1082,resolved,/mic/cgi/content/abstract/154/4/1082,page
http://vir.sgmjournals.org/cgi/content/full/88/12/3209,resolved,/vir/cgi/content/full/88/12/3209,page
http://ijs.sgmjournals.org/cgi/content/abstract/52/5/1723,resolved,/ijs/cgi/content/abstract/52/5/1723,page
http://ijs.sgmjournals.org/cgi/content/abstract/55/2/935,resolved,/ijs/cgi/content/abstract/55/2/935,page
http://mic.sgmjournals.org/misc/interests.shtml,resolved,/mic/misc/interests.shtml,page
http://ijs.sgmjournals.org/content/60/6/1418,resolved,/ijs/content/60/6/1418,page
http://mic.sgmjournals.org/cgi/content/abstract/150/3/707,resolved,/mic/cgi/content/abstract/150/3/707,page
http://mic.sgmjournals.org/content/145/9/2385.full.pdf,resolved,/mic/content/145/9/2385.full.pdf,page
http://ijs.sgmjournals.org/content/early/2013/01/17/ijs.0.044750-0.abstract,resolved,/ijs/content/early/2013/01/17/ijs.0.044750-0.abstract,page
http://mic.sgmjournals.org/content/155/3/733/suppl/DC1,resolved,/mic/content/155/3/733/suppl/DC1,page
http://vir.sgmjournals.org/cgi/content/full/84/2/485,resolved,/vir/cgi/content/full/84/2/485,page
http://vir.sgmjournals.org/cgi/external_ref?access_num=8381747&link_type=MED,resolved,/vir/cgi/external_ref,page
http://jmm.sgmjournals.org/cgi/content/abstract/52/8/693,resolved,/jmm/cgi/content/abstract/52/8/693,page
http://ijs.sgmjournals.org/cgi/content/abstract/52/3/901,resolved,/ijs/cgi/content/abstract/52/3/901,page
http://ijs.sgmjournals.org/cgi/pmidlookup?view=long&pmid=10319510,resolved,/ijs/cgi/pmidlookup,page
http://ijs.sgmjournals.org/content/54/6/2285.full.pdf%5B%5D,resolved,/ijs/content/54/6/2285,normalized
https://vir.sgmjournals.org/cgi/reprint/78/10/2683,resolved,/vir/cgi/reprint/78/10/2683,page
http://vir.sgmjournals.org/cgi/content/abstract/83/6/1511,resolved,/vir/cgi/content/abstract/83/6/1511,page
http://mic.sgmjournals.org/content/157/9/2681.long,resolved,/mic/content/157/9/2681.long,page
http://ijs.sgmjournals.org/content/50/6/2001.short,resolved,/ijs/content/50/6/2001.short,page
http://vir.sgmjournals.org/cgi/content/full/89/2/380,resolved,/vir/cgi/content/full/89/2/380,page
http://mic.sgmjournals.org/cgi/reprint/53/3/333.pdf,resolved,/mic/cgi/reprint/53/3/333.pdf,page
http://vir.sgmjournals.org/cgi/content/abstract/89/10/2398,resolved,/vir/cgi/content/abstract/89/10/2398,page
http://mic.sgmjournals.org/cgi/reprint/153/7/2332,resolved,/mic/cgi/reprint/153/7/2332,page
https://vir.sgmjournals.org/content/85/6/1625.short,resolved,/vir/content/85/6/1625.short,page
http://jmm.sgmjournals.org/cgi/reprint/15/3/363.pdf,resolved,/jmm/cgi/reprint/15/3/363.pdf,page
http://vir.sgmjournals.org/content/86/1/211.short,resolved,/vir/content/86/1/211.short,page
http://vir.sgmjournals.org/content/85/12/3597.full,resolved,/vir/content/85/12/3597.full,page
http://vir.sgmjournals.org/conte,resolved,/vir/conte,page
http://mic.sgmjournals.org/cgi/content/full/148/12/3813,resolved,/mic/cgi/content/full/148/12/3813,page
http://ijs.sgmjournals.org/cgi/reprint/52/1/5,resolved,/ijs/cgi/reprint/52/1/5,page
http://ijs.sgmjournals.org/content/journal/ijsem/10.1099/00207713-46-3-792,resolved,/ijs/content/journal/ijsem/10.1099/00207713-46-3-792,page
https://vir.sgmjournals.org/cgi/content/full/82/3/655,resolved,/vir/cgi/content/full/82/3/655,page
http://ijs.sgmjournals.org/cgi/content/full/53/6/2099,resolved,/ijs/cgi/content/full/53/6/2099,page
https://jmm.sgmjournals.org/cgi/reprint/47/7/591,resolved,/jmm/cgi/reprint/47/7/591,page
http://intl-vir.sgmjournals.org/cgi/content/abstract/80/6/1551,resolved,/vir/cgi/content/abstract/80/6/1551,page
http://vir.sgmjournals.org/content/92/4/841.short,resolved,/vir/content/92/4/841.short,page
http://mic.sgmjournals.org/content/early/2011/07/14/mic.0.050005-0.abstract,resolved,/mic/content/early/2011/07/14/mic.0.050005-0.abstract,page
http://mic.sgmjournals.org/content/88/2/289.full.pdf,resolved,/mic/content/88/2/289.full.pdf,page
http://jmm.sgmjournals.org/cgi/content/abstract/55/9/1159,resolved,/jmm/cgi/content/abstract/55/9/1159,page
http://vir.sgmjournals.org/content/85/6/1713.full.pdf,resolved,/vir/content/85/6/1713.full.pdf,page
http://mic.sgmjournals.org/cgi/content/abstract/146/5/1223,resolved,/mic/cgi/content/abstract/146/5/1223,page
http://ijs.sgmjournals.org/content/51/1/171.abstract,resolved,/ijs/content/51/1/171.abstract,page
http://vir.sgmjournals.org/cgi/pmidlookup?view=long&pmid=9780035,resolved,/vir/cgi/pmidlookup,page
http://ijs.sgmjournals.org/cgi/content/abstract/58/8/1973,resolved,/ijs/cgi/content/abstract/58/8/1973,page
http://jgv.sgmjournals.org/content/70/6/1523.full.pdf,resolved,/vir/content/70/6/1523.full.pdf,page
http://ijs.sgmjournals.org/cgi/reprint/47/1/73,resolved,/ijs/cgi/reprint/47/1/73,page
http://ijs.sgmjournals.org/content/61/4/956.short,resolved,/ijs/content/61/4/956.short,page
http://vir.sgmjournals.org/cgi/citemap?id=vir;83/11/2845,resolved,/vir/cgi/citemap,page
http://vir.sgmjournals.org/content/92/9/2072.long,resolved,/vir/content/92/9/2072.long,page
http://ijs.sgmjournals.org/cgi/reprint/56/8/1875,resolved,/ijs/cgi/reprint/56/8/1875,page
http://ijsb.sgmjournals.org/content/59/2/421.full.pdf+html,resolved,/ijs/content/59/2/421.full.pdf+html,page
http://vir.sgmjournals.org/content/81/8/2017.long,resolved,/vir/content/81/8/2017.long,page
http://vir.sgmjournals.org/cgi/content/full/88/7/1928/F2,resolved,/vir/cgi/content/full/88/7/1928/F2,page
http://vir.sgmjournals.org/content/83/8/1965.long,resolved,/vir/content/83/8/1965.long,page
http://mic.sgmjournals.org/cgi/reprint/152/8/2233?maxtoshow=&HITS=10&hits=10&RESULTFORMAT=1&andorexacttitle=and&andorexacttitleabs=and&fulltext=mattek&andorexactfulltext=and&searchid=1&FIRSTINDEX=10&sortspec=relevance&tdate=3/31/2008&resourcetype=HWCIT,resolved,/mic/cgi/reprint/152/8/2233,page
http://ijs.sgmjournals.org/content/52/5/1825.full.pdf,resolved,/ijs/content/52/5/1825.full.pdf,page
http://vir.sgmjournals.org/cgi/content/full/87/9/2741,resolved,/vir/cgi/content/full/87/9/2741,page
http://intl-vir.sgmjournals.org/cgi/content/abstract/80/1/15,resolved,/vir/cgi/content/abstract/80/1/15,page
https://jmm.sgmjournals.org/cgi/content/full/57/2/225,resolved,/jmm/cgi/content/full/57/2/225,page
http://mic.sgmjournals.org/cgi/content/abstract/148/4/909,resolved,/mic/cgi/content/abstract/148/4/909,page
http://mic.sgmjournals.org/cgi/content/abstract/148/12/3881,resolved,/mic/cgi/content/abstract/148/12/3881,page
http://mic.sgmjournals.org/cgi/content/abstract/148/12/3933,resolved,/mic/cgi/content/abstract/148/12/3933,page
http://vir.sgmjournals.org/cgi/reprint/58/2/263,resolved,/vir/cgi/reprint/58/2/263,page
http://jmm.sgmjournals.org/content/21/2/139.full.pdf,resolved,/jmm/content/21/2/139.full.pdf,page
http://ijs.sgmjournals.org/content/60/12/2768.long,resolved,/ijs/content/60/12/2768.long,page
http://jmm.sgmjournals.org/cgi/content/abstract/38/1/38,resolved,/jmm/cgi/content/abstract/38/1/38,page
http://mic.sgmjournals.org/cgi/content/full/150/1/171,resolved,/mic/cgi/content/full/150/1/171,page
http://ijs.sgmjournals.org/cgi/search?qbe=ijs;53/4/1195&journalcode=ijs&minscore=5000,resolved,/ijs/cgi/search,page
http://jmm.sgmjournals.org/cgi/reprint/50/11/1006.pdf,resolved,/jmm/cgi/reprint/50/11/1006.pdf,page
http://mic.sgmjournals.org/cgi/content/abstract/75/2/275,resolved,/mic/cgi/content/abstract/75/2/275,page
http://ijs.sgmjournals.org/content/vol50/issue4/,resolved,/ijs/content/vol50/issue4/,page
http://ijs.sgmjournals.org/content/40/4/426.full.pdf+html,resolved,/ijs/content/40/4/426.full.pdf+html,page
http://ijs.sgmjournals.org/content/56/3/619.full.pdf,resolved,/ijs/content/56/3/619.full.pdf,page
http://mic.sgmjournals.org/cgi/content/abstract/118/1/143,resolved,/mic/cgi/content/abstract/118/1/143,page
http://ijs.sgmjournals.org/content/61/8/1875.abstract,resolved,/ijs/content/61/8/1875.abstract,page
http://jmm.sgmjournals.org/content/55/8/1135.short,resolved,/jmm/content/55/8/1135.short,page
http://ijs.sgmjournals.org/content/60/6/1454.short,resolved,/ijs/content/60/6/1454.short,page
https://jgv.sgmjournals.org/,resolved,/vir/,page
http://vir.sgmjournals.org/content/90/9/2157.long,resolved,/vir/content/90/9/2157.long,page
https://vir.sgmjournals.org/content/90/4/874.short,resolved,/vir/content/90/4/874.short,page
http://ijs.sgmjournals.org/cgi/content/abstract/49/3/941,resolved,/ijs/cgi/content/abstract/49/3/941,page
http://vir.sgmjournals.org/cgi/content/abstract/81/4/1143,resolved,/vir/cgi/content/abstract/81/4/1143,page
https://ijs.sgmjournals.org/cgi/reprint/50/2/811,resolved,/ijs/cgi/reprint/50/2/811,page
http://ijs.sgmjournals.org/content/59/9/2191.full.pdf,resolved,/ijs/content/59/9/2191.full.pdf,page
http://mic.sgmjournals.org/content/157/3/859.short,resolved,/mic/content/157/3/859.short,page
http://vir.sgmjournals.org/cgi/alerts/ctalert?alertType=citedby&addAlert=cited_by&saveAlert=no&cited_by_criteria_resid=vir;83/2/317&return_type=article&return_url=http%3A%2F%2Fvir.sgmjournals.org%2Fcgi%2Fcontent%2Ffull%2F83%2F2%2F317,resolved,/vir/cgi/alerts/ctalert,page
http://mic.sgmjournals.org/content/136/1/115.full.pdf,resolved,/mic/content/136/1/115.full.pdf,page
http://mic.sgmjournals.org/content/147/9/2479.long,resolved,/mic/content/147/9/2479.long,page
http://mic.sgmjournals.org/cgi/content/abstract/137/3/541,resolved,/mic/cgi/content/abstract/137/3/541,page
http://ijs.sgmjournals.org/content/54/5/1581.full.pdf,resolved,/ijs/content/54/5/1581.full.pdf,page
http://jmm.sgmjournals.org/content/53/1/13.full.pdf+html,resolved,/jmm/content/53/1/13.full.pdf+html,page
http://vir.sgmjournals.org/content/92/7/1662.short,resolved,/vir/content/92/7/1662.short,page
http://ijs.sgmjournals.org/cgi/content/abstract/43/2/347,resolved,/ijs/cgi/content/abstract/43/2/347,page
http://ijs.sgmjournals.org/content/44/4/631,resolved,/ijs/content/44/4/631,page
http://mic.sgmjournals.org/content/156/8/2566.full,resolved,/mic/content/156/8/2566.full,page
http://ijs.sgmjournals.org/search?author1=Tulu+Degefu&sortspec=date&submit=Submit,resolved,/ijs/search,page
http://mic.sgmjournals.org/cgi/content/full/153/4/1275?view=long&pmid=17379737,resolved,/mic/cgi/content/full/153/4/1275,page
http://ijs.sgmjournals.org/cgi/content/abstract/58/9/2090,resolved,/ijs/cgi/content/abstract/58/9/2090,page
http://mic.sgmjournals.org/content/154/8/2169.long,resolved,/mic/content/154/8/2169.long,page
http://ijs.sgmjournals.org/cgi/pmidlookup?view=long&pmid=19502300,resolved,/ijs/cgi/pmidlookup,page
http://vir.sgmjournals.org/cgi/content/abstract/85/5/1203,resolved,/vir/cgi/content/abstract/85/5/1203,page
http://mic.sgmjournals.org/cgi/content/full/149/4/877,resolved,/mic/cgi/content/full/149/4/877,page
http://mic.sgmjournals.org/cgi/reprint/145/7/1777.pdf,resolved,/mic/cgi/reprint/145/7/1777.pdf,page
http://mic.sgmjournals.org/content/157/6/1768.short?rss=1&ref=foodsafetynews.com,resolved,/mic/content/157/6/1768.short,page
http://vir.sgmjournals.org/cgi/content/abstract/89/2/594,resolved,/vir/cgi/content/abstract/89/2/594,page
http://ijsb.sgmjournals.org/content/49/1/167.full.pdf,resolved,/ijs/content/49/1/167.full.pdf,page
http://vir.sgmjournals.org/content/90/9/2061/F1.large.jpg,resolved,/vir/content/90/9/2061/F1.large.jpg,page
http://ijs.sgmjournals.org/cgi/pmidlookup?view=long&pmid=19406771,resolved,/ijs/cgi/pmidlookup,page
http://ijs.sgmjournals.org/content/56/10/2421.full.pdf,resolved,/ijs/content/56/10/2421.full.pdf,page
http://vir.sgmjournals.org/content/86/11/2961.long,resolved,/vir/content/86/11/2961.long,page
http://vir.sgmjournals.org/content/95/Pt_12/2677.abstract,resolved,/vir/content/95/Pt_12/2677.abstract,page
http://mic.sgmjournals.org/cgi/reprint/147/11/2943.pdf,resolved,/mic/cgi/reprint/147/11/2943.pdf,page
http://ijs.sgmjournals.org/content/63/Pt_7/2463,resolved,/ijs/content/63/Pt_7/2463,page
http://vir.sgmjournals.org/cgi/content/full/84/12/3495,resolved,/vir/cgi/content/full/84/12/3495,page
http://vir.sgmjournals.org/cgi/reprint/75/9/2519.pdf,resolved,/vir/cgi/reprint/75/9/2519.pdf,page
http://ijs.sgmjournals.org/content/61/7/1720/suppl/DC1,resolved,/ijs/content/61/7/1720/suppl/DC1,page
http://www.sgmjournals.org/subscriptions/trial.shtml,resolved,/subscriptions/trial.shtml,page
http://ijs.sgmjournals.org/content/61/5/1127.short,resolved,/ijs/content/61/5/1127.short,page
http://mic.sgmjournals.org/cgi/reprint/135/12/3505.pdf,resolved,/mic/cgi/reprint/135/12/3505.pdf,page
http://vir.sgmjournals.org/cgi/content/abstract/86/3/783,resolved,/vir/cgi/content/abstract/86/3/783,page
http://mic.sgmjournals.org/cgi/content/full/148/12/4035,resolved,/mic/cgi/content/full/148/12/4035,page
http://vir.sgmjournals.org/cgi/external_ref?access_num=12388821&link_type=PUBMED,resolved,/vir/cgi/external_ref,page
http://ijs.sgmjournals.org/content/63/Pt_5/1754.abstract,resolved,/ijs/content/63/Pt_5/1754.abstract,page
http://jmm.sgmjournals.org/cgi/content/full/53/7/645,resolved,/jmm/cgi/content/full/53/7/645,page
http://ijs.sgmjournals.org/content/61/6/1253.full.pdf+html,resolved,/ijs/content/61/6/1253.full.pdf+html,page
http://mic.sgmjournals.org/cgi/content/abstract/mic.0.042549-0v1,resolved,/mic/cgi/content/abstract/mic.0.042549-0v1,page
http://vir.sgmjournals.org/cgi/content/full/89/2/567,resolved,/vir/cgi/content/full/89/2/567,page
http://mic.sgmjournals.org/cgi/content/abstract/156/5/1294,resolved,/mic/cgi/content/abstract/156/5/1294,page
http://jmm.sgmjournals.org/content/59/10/1242.full,resolved,/jmm/content/59/10/1242.full,page
http://jmm.sgmjournals.org/cgi/reprint/8/4/543.pdf,resolved,/jmm/cgi/reprint/8/4/543.pdf,page
http://ijs.sgmjournals.org/subscriptions,resolved,/ijs/subscriptions,page
http://mic.sgmjournals.org/content/153/4/968.long,resolved,/mic/content/153/4/968.long,page
http://vir.sgmjournals.org/content/87/4/749.long,resolved,/vir/content/87/4/749.long,page
http://ijs.sgmjournals.org/cgi/content/full/57/6/1318,resolved,/ijs/cgi/content/full/57/6/1318,page
http://jgv.sgmjournals.org/content/87/12/3737.full,resolved,/vir/content/87/12/3737.full,page
http://jmm.sgmjournals.org/content/57/8/921.full,resolved,/jmm/content/57/8/921.full,page
http://ijs.sgmjournals.org/content/47/2/479,resolved,/ijs/content/47/2/479,page
http://ijs.sgmjournals.org/cgi/content/abstract/52/3/1049,resolved,/ijs/cgi/content/abstract/52/3/1049,page
https://ijs.sgmjournals.org/cgi/reprint/48/2/495,resolved,/ijs/cgi/reprint/48/2/495,page
http://jmm.sgmjournals.org/cgi/content/abstract/jmm.0.027185-0v1?maxtoshow=&hits=10&RESULTFORMAT=&author1=Freitag+&searchid=1&FIRSTINDEX=0&sortspec=relevance&resourcetype=HWCIT,resolved,/jmm/cgi/content/abstract/jmm.0.027185-0v1,page
http://vir.sgmjournals.org/content/79/4/897.short,resolved,/vir/content/79/4/897.short,page
http://mic.sgmjournals.org/content/19/3/592.full.pdf,resolved,/mic/content/19/3/592.full.pdf,page
http://intl-jmm.sgmjournals.org/reports/mfr1.dtl,resolved,/jmm/reports/mfr1.dtl,page
http://intl-jmm.sgmjournals.org/current.shtml,resolved,/jmm/current.shtml,page
http://jmm.sgmjournals.org/content/vol52/issue3/index.shtml,resolved,/jmm/content/vol52/issue3/index.shtml,page
https://vir.sgmjournals.org/cgi/content/full/84/1/249,resolved,/vir/cgi/content/full/84/1/249,page
http://mic.sgmjournals.org/subscriptions/etoc.shtml,resolved,/mic/subscriptions/etoc.shtml,page
http://jmm.sgmjournals.org/content/journal/jmm/10.1099/jmm.0.47181-0,resolved,/jmm/content/journal/jmm/10.1099/jmm.0.47181-0,page
http://jmm.sgmjournals.org/content/55/6/645.full,resolved,/jmm/content/55/6/645.full,page
http://jmm.sgmjournals.org/content/journal/jmm/10.1099/jmm.0.05056-0,resolved,/jmm/content/journal/jmm/10.1099/jmm.0.05056-0,page
http://mic.sgmjournals.org/content/137/12/2769.full.pdf,resolved,/mic/content/137/12/2769.full.pdf,page
http://mic.sgmjournals.org/cgi/reprint/153/9/2817.pdf,resolved,/mic/cgi/reprint/153/9/2817.pdf,page
http://jmm.sgmjournals.org/external-ref?access_num=10.1016/S0306-9877(98)90107-4&link_type=DOI,resolved,/jmm/external-ref,page
http://ijs.sgmjournals.org/cgi/pmidlookup?view=long&pmid=17158976,resolved,/ijs/cgi/pmidlookup,page
http://mic.sgmjournals.org/cgi/content/abstract/149/3/795,resolved,/mic/cgi/content/abstract/149/3/795,page
https://vir.sgmjournals.org/cgi/content/full/81/7/1865,resolved,/vir/cgi/content/full/81/7/1865,page
http://ijs.sgmjournals.org/content/59/6/1401.short,resolved,/ijs/content/59/6/1401.short,page
http://ijs.sgmjournals.org/cgi/reprint/48/4/1399,resolved,/ijs/cgi/reprint/48/4/1399,page
http://ijs.sgmjournals.org/content/early/2014/06/18/ijs.0.065243-0.abstract,resolved,/ijs/content/early/2014/06/18/ijs.0.065243-0.abstract,page
http://mic.sgmjournals.org/content/147/7/1863.long,resolved,/mic/content/147/7/1863.long,page
http://ijs.sgmjournals.org/content/37/4/416.full.pdf+html,resolved,/ijs/content/37/4/416.full.pdf+html,page
http://ijs.sgmjournals.org/cgi/pmidlookup?view=long&pmid=11034497,resolved,/ijs/cgi/pmidlookup,page
http://ijs.sgmjournals.org/content/37/4/463,resolved,/ijs/content/37/4/463,page
http://ijs.sgmjournals.org/content/by/year/1966,resolved,/ijs/content/by/year/1966,page
http://mic.sgmjournals.org/content/157/12/3417,resolved,/mic/content/157/12/3417,page
http://ijs.sgmjournals.org/cgi/content/abstract/52/5/1799,resolved,/ijs/cgi/content/abstract/52/5/1799,page
http://jmm.sgmjournals.org/search?author1=Vera+L.+Pereira-Chioccola&sortspec=date&submit=Submit,resolved,/jmm/search,page
http://ijs.sgmjournals.org/content/64/Pt_3/781.abstract?ct=ct,resolved,/ijs/content/64/Pt_3/781.abstract,page
http://ijs.sgmjournals.org/content/63/Pt_10/3896.short,resolved,/ijs/content/63/Pt_10/3896.short,page
http://mic.sgmjournals.org/content/88/1/200.full.pdf,resolved,/mic/content/88/1/200.full.pdf,page
http://jmm.sgmjournals.org/content/60/10/1502.short,resolved,/jmm/content/60/10/1502.short,page
http://jmm.sgmjournals.org/cgi/content/abstract/53/6/527,resolved,/jmm/cgi/content/abstract/53/6/527,page
http://ijs.sgmjournals.org/content/47/4/983.long,resolved,/ijs/content/47/4/983.long,page
http://mic.sgmjournals.org/content/160/Pt_5/970.long,resolved,/mic/content/160/Pt_5/970.long,page
http://vir.sgmjournals.org/cgi/content/full/82/11/2697/F5,resolved,/vir/cgi/content/full/82/11/2697/F5,page
http://ijs.sgmjournals.org/content/57/7/1478.long,resolved,/ijs/content/57/7/1478.long,page
http://jmm.sgmjournals.org/cgi/reprint/58/3/331.pdf,resolved,/jmm/cgi/reprint/58/3/331.pdf,page
http://vir.sgmjournals.org/cgi/reprint/86/9/2577.pdf,resolved,/vir/cgi/reprint/86/9/2577.pdf,page
http://vir.sgmjournals.org/cgi/search?qbe=vir;83/11/2845&journalcode=vir&minscore=5000,resolved,/vir/cgi/search,page
http://mic.sgmjournals.org/cgi/content/abstract/145/12/3557,resolved,/mic/cgi/content/abstract/145/12/3557,page
http://ijs.sgmjournals.org/cgi/content/abstract/45/4/798%7C,resolved,/ijs/content/45/4/798,normalized
http://mic.sgmjournals.org/content/129/6/1929.full.pdf,resolved,/mic/content/129/6/1929.full.pdf,page
http://ijs.sgmjournals.org/cgi/content/abstract/52/4/1185,resolved,/ijs/cgi/content/abstract/52/4/1185,page
http://mic.sgmjournals.org/content/150/2/355.long,resolved,/mic/content/150/2/355.long,page
http://jmm.sgmjournals.org/content/54/5/457.full.pdf,resolved,/jmm/content/54/5/457.full.pdf,page
http://ijs.sgmjournals.org/content/34/1/56.full.pdf+html,resolved,/ijs/content/34/1/56.full.pdf+html,page
http://mic.sgmjournals.org/cgi/content/abstract/103/1/85,resolved,/mic/cgi/content/abstract/103/1/85,page
http://ijs.sgmjournals.org/content/early/2011/05/13/ijs.0.030361-0.abstract,resolved,/ijs/content/early/2011/05/13/ijs.0.030361-0.abstract,page
http://mic.sgmjournals.org/cgi/content/full/146/12/3025?view=long&pmid=11101660,resolved,/mic/cgi/content/full/146/12/3025,page
http://mic.sgmjournals.org/content/150/2/264.full,resolved,/mic/content/150/2/264.full,page
http://mic.sgmjournals.org/cgi/reprint/150/4/1063,resolved,/mic/cgi/reprint/150/4/1063,page
http://mic.sgmjournals.org/content/early/2011/06/26/mic.0.049668-0.abstract,resolved,/mic/content/early/2011/06/26/mic.0.049668-0.abstract,page
http://ijs.sgmjournals.org/cgi/content/abstract/55/4/1525,resolved,/ijs/cgi/content/abstract/55/4/1525,page
http://mic.sgmjournals.org/content/132/6/1695.full.pdf%3Forigin%3Dpublication_detail,resolved,/mic/content/132/6/1695.full.pdf,page
http://ijs.sgmjournals.org/cgi/content/abstract/42/3/390,resolved,/ijs/cgi/content/abstract/42/3/390,page
http://jmm.sgmjournals.org/cgi/content/full/55/11/1461,resolved,/jmm/cgi/content/full/55/11/1461,page
http://mic.sgmjournals.org/search?author1=Hossein+Shahbani+Zahiri&sortspec=date&submit=Submit,resolved,/mic/search,page
http://ijs.sgmjournals.org/content/53/6/2067.full,resolved,/ijs/content/53/6/2067.full,page
http://jmm.sgmjournals.org/cgi/reprint/49/10/911.pdf,resolved,/jmm/cgi/reprint/49/10/911.pdf,page
