URL,exists,canonical-OK,links-OK,seo-OK,content-OK,source
http://mic.sgmjournals.org/cgi/alerts/ctalert?alertType=citedby&addAlert=cited_by&saveAlert=no&cited_by_criteria_resid=mic;150/5/1581&return_type=article&return_url=http%3A%2F%2Fmic.sgmjournals.org%2Fcgi%2Fcontent%2Ffull%2F150%2F5%2F1581,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/alerts/ctalert?alertType=correction&addAlert=correction&saveAlert=no&correction_criteria_value=142/9/2635&return_type=article&return_url=http%3A%2F%2Fmic.sgmjournals.org%2Fcgi%2Fcontent%2Fabstract%2F142%2F9%2F2635,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/alerts/ctalert?alertType=correction&addAlert=correction&saveAlert=no&correction_criteria_value=145/6/1473&return_type=article&return_url=http%3A%2F%2Fmic.sgmjournals.org%2Fcgi%2Fcontent%2Fabstract%2F145%2F6%2F1473,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/alerts/ctalert?alertType=correction&addAlert=correction&saveAlert=no&correction_criteria_value=145/7/1613&return_type=article&return_url=http%3A%2F%2Fmic.sgmjournals.org%2Fcgi%2Fcontent%2Fabstract%2F145%2F7%2F1613,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/alerts/etoc,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/citemap?id=mic;142/9/2635,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/citemap?id=mic;145/6/1473,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/citemap?id=mic;146/6/1437,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/citemap?id=mic;146/8/1977,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/citemap?id=mic;150/12/4125,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/citemap?id=mic;150/5/1581,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/citmgr?gca=mic;145/7/1613,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/citmgr?gca=mic;150/12/4125,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/citmgr?gca=mic;150/5/1581,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/103/1/85,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/109/1/89,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/114/1/169,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/118/1/143,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/12/2/311,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/126/1/151,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/127/2/385,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/128/2/349,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/128/9/1927,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/129/7/2037,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/129/8/2437,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/129/9/2969,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/130/5/1161,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/130/8/2027,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/131/10/2539,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/131/10/2825,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/131/6/1511,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/132/9/2653,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/133/1/149,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/133/11/3265,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/133/12/3437,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/133/4/1099,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/133/4/883,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/134/1/19,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/134/11/2917,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/134/12/3205,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/134/4/1071,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/135/10/2601,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/135/10/2655,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/135/8/2173,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/135/8/2277,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/136/10/2107,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/136/11/2149,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/136/11/2287,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/136/3/515,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/137/10/2455,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/137/12/2857,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/137/2/323,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/137/3/541,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/137/3/601,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/137/4/787,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/137/9/2197,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/138/10/2125,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/138/4/719,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/138/9/1865,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/139/10/2387,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/139/12/3035,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/139/7/1417,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/140/11/3031,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/140/11/3109,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/140/11/3177,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/140/4/741,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/140/5/1015?ck=nck,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/141/10/2449?maxtoshow=&HITS=10&hits=10&RESULTFORMAT=&andorexactfulltext=and&searchid=1&FIRSTINDEX=0&sortspec=relevance&volume=141&firstpage=2449&resourcetype=HWCIT,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/141/3/671,yes,yes,yes,yes,yes,generated
http://mic.sgmjournals.org/cgi/content/abstract/141/4/1037,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/141/6/1413,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/141/7/1545,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/141/8/1977,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/142/5/1249,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/142/7/1819?ijkey=SxXN/2EzK3Zvg,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/142/8/2223,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/142/8/2227,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/142/9/2635,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/143/10/3381,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/143/2/397,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/143/4/1287,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/143/5/1701?maxtoshow=&HITS=10&hits=10&RESULTFORMAT=&author1=zverlov&searchid=1046247550400_21&stored_search=&FIRSTINDEX=0&search_url=http%3A%2F%2Fmic.sgmjournals.org%2Fcgi%2Fsearch&journalcode=mic,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/143/7/2109,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/144/11/3195,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/144/2/457?maxtoshow=&HITS=10&hits=10&RESULTFORMAT=&author1=zverlov&searchid=1046247550400_21&stored_search=&FIRSTINDEX=0&search_url=http%3A%2F%2Fmic.sgmjournals.org%2Fcgi%2Fsearch&journalcode=mic,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/144/2/509,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/144/5/1145,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/144/5/1397,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/144/6/1557,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/144/6/1565,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/144/8/2131,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/144/9/2377?maxtoshow=&hits=10&RESULTFORMAT=&searchid=1&FIRSTINDEX=0&sortspec=relevance&volume=144&firstpage=2377&resourcetype=HWCIT,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/145/10/2663,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/145/12/3431,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/145/12/3557,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/145/2/389,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/145/2/437,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/145/2/447,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/145/4/809,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/145/6/1443,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/145/6/1473,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/145/7/1613,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/145/7/1777,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/145/8/1903,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/145/8/1919,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/145/8/1937,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/146/1/209,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/146/11/2825?ck=nck,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/146/11/2977,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/146/12/3099,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/146/2/393,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/146/4/851,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/146/5/1223,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/146/6/1437,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/146/8/1977,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/1/135,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/1/171,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/1/215,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/10/2739,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/11/2897,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/11/3083,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/11/3121,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/11/3141,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/11/3183,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/2/483,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/3/621?maxtoshow=&HITS=10&hits=10&RESULTFORMAT=&author1=zverlov&searchid=1046246715611_5&stored_search=&FIRSTINDEX=0&search_url=http%3A%2F%2Fmic.sgmjournals.org%2Fcgi%2Fsearch&journalcode=mic,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/3/643,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/3/709,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/3/757,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/4/1025,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/4/1045,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/5/1365,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/6/1611,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/7/1755,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/7/1775,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/7/1887,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/7/1929,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/8/2113,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/8/2141?maxtoshow=&hits=10&RESULTFORMAT=1&author1=clement&andorexacttitle=and&andorexacttitleabs=and&andorexactfulltext=and&searchid=1&FIRSTINDEX=0&sortspec=relevance&resourcetype=HWCIT,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/147/8/2341,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/1/179,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/1/221,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/1/247?maxtoshow=&HITS=10&hits=10&RESULTFORMAT=&author1=zverlov&searchid=1046246715611_5&stored_search=&FIRSTINDEX=0&search_url=http%3A//mic.sgmjournals.org/cgi/search&journalcode=mic,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/1/277,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/10/2937,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/10/2967,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/10/3195,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/11/3365,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/11/3737,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/12/3779,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/12/3789,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/12/3801,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/12/3813,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/12/3849,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/12/3857,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/12/3865,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/12/3873,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/12/3881,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/12/3933,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/12/3947,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/12/3955,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/12/3961,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/12/3983,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/12/4003,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/12/4035,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/12/4049,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/2/381,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/2/497,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/3/685,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/3/743,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/4/909,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/6/1845,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/6/1903,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/7/2045,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/7/2097,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/7/2171,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/7/2233,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/8/2331,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/8/2343,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/8/2573,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/9/2675,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/148/9/2831,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/149/10/2941,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/149/11/3265,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/149/2/515,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/149/3/795,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/149/4/1021,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/149/6/1367,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/149/6/1367?ck=nck,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/149/8/1959,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/149/8/2005,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/150/11/3547,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/150/12/4045,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/150/12/4125,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/150/2/285,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/150/2/341,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/150/3/707,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/150/5/1413,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/150/5/1457,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/150/5/1581,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/150/7/2257,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/150/7/2313,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/150/8/2619,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/150/8/2663?etoc,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/151/10/3237,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/151/10/3257,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/151/10/3349?etoc,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/151/10/3395,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/151/11/3517,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/151/11/3589,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/151/2/597,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/151/3/653,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/151/3/693,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/151/5/1325,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/151/5/1569,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/151/5/1691,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/151/5/1707,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/151/7/2385,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/151/8/2707,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/151/9/2899,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/152/12/3651,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/152/2/493,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/152/3/585,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/152/4/913,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/152/6/1671,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/152/6/1741,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/152/6/1867,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/152/9/2515,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/152/9/2529,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/152/9/2529?maxtoshow=&HITS=10&hits=10&RESULTFORMAT=1&andorexacttitle=and&andorexacttitleabs=and&andorexactfulltext=and&searchid=1&FIRSTINDEX=0&sortspec=relevance&volume=152&firstpage=2529&resourcetype=HWCIT,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/153/11/3623,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/153/11/3660,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/153/12/4138,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/153/2/388,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/153/4/1243?etoc,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/153/4/980,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/153/5/1372,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/153/5/1546,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/153/6/1677,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/153/6/1693,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/154/1/148,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/154/1/326,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/154/10/3144,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/154/11/3319,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/154/11/3319?maxtoshow=&HITS=10&hits=10&RESULTFORMAT=&fulltext=Gliocladium+roseum&searchid=1&FIRSTINDEX=0&sortspec=relevance&resourcetype=HWCIT,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/154/11/3319?maxtoshow=&HITS=10&hits=10&RESULTFORMAT=&fulltext=strobel&searchid=1&FIRSTINDEX=0&volume=154&issue=11&resourcetype=HWCIT,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/154/11/3537,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/154/4/1068,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/154/4/1082,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/154/5/1271?maxtoshow=&HITS=10&hits=10&RESULTFORMAT=&fulltext=plague&andorexactfulltext=and&searchid=1&FIRSTINDEX=0&sortspec=date&resourcetype=HWCIT,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/154/5/1309,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/154/6/1570,yes,yes,yes,yes,yes,archive
http://mic.sgmjournals.org/cgi/content/abstract/154/6/1646,yes,yes,yes,yes,yes,archive
